title,datetime,link
Roger-Adams-Award-Organic-Chemistry,2017-01-02 00:00:00,https://news.google.com/./articles/CBMiS2h0dHBzOi8vY2VuLmFjcy5vcmcvYXJ0aWNsZXMvOTUvaTEvUm9nZXItQWRhbXMtQXdhcmQtT3JnYW5pYy1DaGVtaXN0cnkuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen
Where are they now: 40 Under 40 alumni,2017-01-02 00:00:00,https://news.google.com/./articles/CBMibGh0dHBzOi8vd3d3Lmtub3huZXdzLmNvbS9zdG9yeS9tb25leS9idXNpbmVzcy9qb3VybmFsLzIwMTcvMDEvMDIvd2hlcmUtdGhleS1ub3ctNDAtdW5kZXItNDAtYWx1bW5pLzk0ODIyNzgwL9IBAA?hl=en-US&gl=US&ceid=US%3Aen
Project ECHO: Enthusiasm Overtakes Evidence,2017-01-03 00:00:00,https://news.google.com/./articles/CBMiQmh0dHBzOi8vd3d3LmhlYWx0aGFmZmFpcnMub3JnL2RvLzEwLjEzNzcvZm9yZWZyb250LjIwMTcwMTAzLjA1ODE1M9IBAA?hl=en-US&gl=US&ceid=US%3Aen
"The swinging 60s may be a fantasy, but the decade still casts today in a bad light",2017-01-04 00:00:00,https://news.google.com/./articles/CBMic2h0dHBzOi8vdGhlY29udmVyc2F0aW9uLmNvbS90aGUtc3dpbmdpbmctNjBzLW1heS1iZS1hLWZhbnRhc3ktYnV0LXRoZS1kZWNhZGUtc3RpbGwtY2FzdHMtdG9kYXktaW4tYS1iYWQtbGlnaHQtNjczOTXSAXdodHRwczovL3RoZWNvbnZlcnNhdGlvbi5jb20vYW1wL3RoZS1zd2luZ2luZy02MHMtbWF5LWJlLWEtZmFudGFzeS1idXQtdGhlLWRlY2FkZS1zdGlsbC1jYXN0cy10b2RheS1pbi1hLWJhZC1saWdodC02NzM5NQ?hl=en-US&gl=US&ceid=US%3Aen
County-Wide Control,2017-01-04 00:00:00,https://news.google.com/./articles/CBMiVWh0dHA6Ly93d3cuZ29sZmNvdXJzZWluZHVzdHJ5LmNvbS9hcnRpY2xlL2FudXZpYS1wbGFudC1udXRyaWVudHMtZ3JlZW50cngtZmVydGlsaXplci_SAQA?hl=en-US&gl=US&ceid=US%3Aen
Full list of 150 Kmart and Sears stores to close by spring,2017-01-04 00:00:00,https://news.google.com/./articles/CBMiUmh0dHBzOi8vd2dudHYuY29tL25ld3MvZnVsbC1saXN0LW9mLTE1MC1rbWFydC1hbmQtc2VhcnMtc3RvcmVzLXRvLWNsb3NlLWJ5LXNwcmluZy_SAQA?hl=en-US&gl=US&ceid=US%3Aen
These six guys gave Cincinnati its start,2017-01-05 00:00:00,https://news.google.com/./articles/CBMikQFodHRwczovL3d3dy53Y3BvLmNvbS9uZXdzL2luc2lkZXIvc2l4LW1lbi13aG8tbGFpZC1jbGFpbS10by1sYW5kLXRoYXQtd291bGQtc29vbi1iZWNvbWUtaGFtaWx0b24tY291bnR5LWFyZS1hcmd1YWJseS10aGUtcmVnaW9ucy1mb3VuZGluZy1mYXRoZXJz0gEA?hl=en-US&gl=US&ceid=US%3Aen
Mary Lou Fox (1931-2017) | The Blade,2017-01-06 00:00:00,https://news.google.com/./articles/CBMigwFodHRwczovL3d3dy50b2xlZG9ibGFkZS5jb20vbmV3cy9kZWF0aHMvMjAxNy8wMS8wNi9NYXJ5LUxvdS1Gb3gtMTkzMS0yMDE3LUVudHJlcHJlbmV1ci1yYWlzZWQtZnVuZHMtZm9yLWNoYXJpdHkvc3Rvcmllcy8yMDE3MDEwNTI3MtIBAA?hl=en-US&gl=US&ceid=US%3Aen
Beloved goats facing homelessness,2017-01-06 00:00:00,https://news.google.com/./articles/CBMiR2h0dHBzOi8vd3d3Lm10YWlyeW5ld3MuY29tL25ld3MvNDcyODIvYmVsb3ZlZC1nb2F0cy1mYWNpbmctaG9tZWxlc3NuZXNz0gEA?hl=en-US&gl=US&ceid=US%3Aen
Here's the full list of December's 866 local real-estate deals worth at ...,2017-01-06 00:00:00,https://news.google.com/./articles/CBMiamh0dHBzOi8vd3d3LmJpempvdXJuYWxzLmNvbS9idWZmYWxvL25ld3MvMjAxNy8wMS8wNi9oZXJlLXMtdGhlLWZ1bGwtbGlzdC1vZi1kZWNlbWJlci1zLTg2Ni1sb2NhbC1yZWFsLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen
Police warn of traffic ticket scam,2017-01-06 00:00:00,https://news.google.com/./articles/CBMiSGh0dHBzOi8vd3d3Lm10YWlyeW5ld3MuY29tL25ld3MvNDcyODUvcG9saWNlLXdhcm4tb2YtdHJhZmZpYy10aWNrZXQtc2NhbdIBAA?hl=en-US&gl=US&ceid=US%3Aen
Princess Leia got it from Mexican revolutionary women (video),2017-01-06 00:00:00,https://news.google.com/./articles/CBMie2h0dHBzOi8vd3d3LmhvdXN0b25jaHJvbmljbGUuY29tL2xpZmVzdHlsZS9jYWxsZS1ob3VzdG9uL2FydGljbGUvUHJpbmNlLUxlaWEtZ290LWl0LWZyb20tTWV4aWNhbi1yZXZvbHV0aW9uYXJ5LTEwODM5NTU1LnBocNIBAA?hl=en-US&gl=US&ceid=US%3Aen
