title,datetime,link,Negative,Neutral,Positive,Compound
Fatty diet may improve diagnosis of lethal heart condition with PET/CT,2017-01-04 00:00:00,https://news.google.com/./articles/CBMiJ2h0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9zdG9yeS8zNDY0MtIBdmh0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9hbXAvMjAxNy0wMS0wNC9GYXR0eS1EaWV0LU1heS1JbXByb3ZlLURpYWdub3Npcy1PZi1MZXRoYWwtSGVhcnQtQ29uZGl0aW9uLVdpdGgtUGV0Q3QvMzQ2NDI?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.652,0.348,0.7003
Progenics: A Look At Upcoming Azedra Data (NASDAQ:PGNX),2017-02-21 00:00:00,https://news.google.com/./articles/CBMiTGh0dHBzOi8vc2Vla2luZ2FscGhhLmNvbS9hcnRpY2xlLzQwNDc3NjItcHJvZ2VuaWNzLWxvb2stdXBjb21pbmctYXplZHJhLWRhdGHSAQA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
IBM Watson Health and IDx partner to improve global eye health,2017-03-17 00:00:00,https://news.google.com/./articles/CBMiJ2h0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9zdG9yeS8zNjE4MtIBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.625,0.375,0.7003
Reprocessing: From FDA regulation to best practices,2017-04-10 00:00:00,https://news.google.com/./articles/CBMiJ2h0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9zdG9yeS8zNjE3MNIBY2h0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9hbXAvMjAxNy0wNC0xMC9SZXByb2Nlc3NpbmctRnJvbS1GZGEtUmVndWxhdGlvbi1Uby1CZXN0LVByYWN0aWNlcy8zNjE3MA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.351,0.649,0.8555
"Siemens showcases SPECT/CT, PET/CT and software platforms at SNMMI",2017-06-12 00:00:00,https://news.google.com/./articles/CBMiJ2h0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9zdG9yeS8zNzc0NdIBcGh0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9hbXAvMjAxNy0wNi0xMi9TaWVtZW5zLVNob3djYXNlcy1TcGVjdEN0LVBldEN0LUFuZC1Tb2Z0d2FyZS1QbGF0Zm9ybXMtQXQtU25tbWkvMzc3NDU?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
BRIEF-Lantheus Holdings announces public secondary offering by ...,2017-06-14 00:00:00,https://news.google.com/./articles/CBMiVWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2FydGljbGUvYnJpZWYtbGFudGhldXMtaG9sZGluZ3MtYW5ub3VuY2VzLXB1YmxpYy1pZFVTQVNBMDlUWDHSAQA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Developers of portable PET scanner devices to seek FDA approval,2017-06-19 00:00:00,https://news.google.com/./articles/CBMiJ2h0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9zdG9yeS8zNzgyM9IBcGh0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9hbXAvMjAxNy0wNi0xOS9EZXZlbG9wZXJzLU9mLVBvcnRhYmxlLVBldC1TY2FubmVyLURldmljZXMtVG8tU2Vlay1GZGEtQXBwcm92YWwvMzc4MjM?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.574,0.426,0.7351
Illumina Teams Up With Telegraph Hill to Form Verogen,2017-08-25 00:00:00,https://news.google.com/./articles/CBMiYGh0dHBzOi8vd3d3Lm5hc2RhcS5jb20vYXJ0aWNsZXMvaWxsdW1pbmEtdGVhbXMtdXAtd2l0aC10ZWxlZ3JhcGgtaGlsbC10by1mb3JtLXZlcm9nZW4tMjAxNy0wOC0yNdIBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
"Nanosonics, GE Healthcare extend relationship on probe disinfectant",2017-08-28 00:00:00,https://news.google.com/./articles/CBMiJ2h0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9zdG9yeS8zODgzONIBc2h0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9hbXAvMjAxNy0wOC0yOC9OYW5vc29uaWNzLUdlLUhlYWx0aGNhcmUtRXh0ZW5kLVJlbGF0aW9uc2hpcC1Pbi1Qcm9iZS1EaXNpbmZlY3RhbnQvMzg4Mzg?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.714,0.286,0.34
Alpha Imaging acquires Medical Imaging Systems,2017-09-15 00:00:00,https://news.google.com/./articles/CBMiJ2h0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9zdG9yeS8zOTE0M9IBX2h0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9hbXAvMjAxNy0wOS0xNS9BbHBoYS1JbWFnaW5nLUFjcXVpcmVzLU1lZGljYWwtSW1hZ2luZy1TeXN0ZW1zLzM5MTQz?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Nurse residency programs as a strategy for retaining new nurses in post-acute care,2017-10-31 00:00:00,https://news.google.com/./articles/CBMiJ2h0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9zdG9yeS8zODk2NdIBc2h0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9hbXAvMjAxNy0xMC0zMS9OdXJzZS1SZXNpZGVuY3ktUHJvZ3JhbXMtQXMtQS1TdHJhdGVneS1Gb3ItUmV0YWluaW5nLU5ldy1OdXJzZXMtSW4vMzg5NjU?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.625,0.375,0.7506
Today's Top Stock Gainers,2017-11-22 00:00:00,https://news.google.com/./articles/CBMiQmh0dHBzOi8vd3d3Lm1hcmtldGJlYXQuY29tL21hcmtldC1kYXRhL2JpZ2dlc3QtcGVyY2VudGFnZS1nYWluZXJzL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.536,0.464,0.3818
Today's Gap Up Stocks,2017-11-25 00:00:00,https://news.google.com/./articles/CBMiNWh0dHBzOi8vd3d3Lm1hcmtldGJlYXQuY29tL21hcmtldC1kYXRhL2dhcC11cC1zdG9ja3Mv0gEA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
CEO set to split Siemens into two separate companies,2017-12-20 00:00:00,https://news.google.com/./articles/CBMiJ2h0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9zdG9yeS80MDc4OdIBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Inside the Global Relay Race to Deliver Moly-99,2018-01-12 00:00:00,https://news.google.com/./articles/CBMiVmh0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMTgvMDEvMTIvYnVzaW5lc3MvbW9seS05OS1yYWRpb2FjdGl2ZS1pc290b3BlLXdpc2NvbnNpbi5odG1s0gFaaHR0cHM6Ly93d3cubnl0aW1lcy5jb20vMjAxOC8wMS8xMi9idXNpbmVzcy9tb2x5LTk5LXJhZGlvYWN0aXZlLWlzb3RvcGUtd2lzY29uc2luLmFtcC5odG1s?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Philips acquires AGITO Medical to ramp up multi-vendor service ...,2018-02-15 00:00:00,https://news.google.com/./articles/CBMiJ2h0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9zdG9yeS80MTYxNdIBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Verasonics files suit against Supersonic Imagine,2018-03-08 00:00:00,https://news.google.com/./articles/CBMiJ2h0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9zdG9yeS80MTk5NNIBYWh0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9hbXAvMjAxOC0wMy0wOC9WZXJhc29uaWNzLUZpbGVzLVN1aXQtQWdhaW5zdC1TdXBlcnNvbmljLUltYWdpbmUvNDE5OTQ?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Moving on from Mallinckrodt: Curium expanding R&D to grow ...,2018-03-16 00:00:00,https://news.google.com/./articles/CBMiZGh0dHBzOi8vd3d3LmJpempvdXJuYWxzLmNvbS9zdGxvdWlzL25ld3MvMjAxOC8wMy8xNi9tb3Zpbmctb24tZnJvbS1tYWxsaW5ja3JvZHQtY3VyaXVtLWV5ZXMtNjUwLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.526,0.474,0.5574
Olympus to acquire Cybersonics lithotripsy tech,2018-04-10 00:00:00,https://news.google.com/./articles/CBMiS2h0dHBzOi8vd3d3Lm1hc3NkZXZpY2UuY29tL29seW1wdXMtdG8tYWNxdWlyZS1jeWJlcnNvbmljcy1saXRob3RyaXBzeS10ZWNoL9IBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
CIVCO Radiotherapy and Adaptiiv ink distribution deal,2018-04-20 00:00:00,https://news.google.com/./articles/CBMiJ2h0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9zdG9yeS80MjYyM9IBZmh0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9hbXAvMjAxOC0wNC0yMC9DaXZjby1SYWRpb3RoZXJhcHktQW5kLUFkYXB0aWl2LUluay1EaXN0cmlidXRpb24tRGVhbC80MjYyMw?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Choosing Between Docetaxel or Abiraterone With ADT in Hormone ...,2018-05-17 00:00:00,https://news.google.com/./articles/CBMid2h0dHBzOi8vd3d3LnRhcmdldGVkb25jLmNvbS92aWV3L2Nob29zaW5nLWJldHdlZW4tZG9jZXRheGVsLW9yLWFiaXJhdGVyb25lLXdpdGgtYWR0LWluLWhvcm1vbmVzZW5zaXRpdmUtcHJvc3RhdGUtY2FuY2Vy0gEA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Boston CIO Leadership Association Announces Recipients of 2018 ...,2018-06-15 00:00:00,https://news.google.com/./articles/CBMiOGh0dHBzOi8vd3d3LnByd2ViLmNvbS9yZWxlYXNlcy8yMDE4LzA2L3Byd2ViMTU1NTc1OTMuaHRt0gEA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.5,0.5,0.7184
Spectrum Dynamics launches 12 detector SPECT system,2018-06-27 00:00:00,https://news.google.com/./articles/CBMiJ2h0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9zdG9yeS80MzU0NdIBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.543,0.457,0.6369
Precision X-Ray and Faxitron Bioptics combine business assets,2018-07-09 00:00:00,https://news.google.com/./articles/CBMiJ2h0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9zdG9yeS80MzYwOdIBbmh0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9hbXAvMjAxOC0wNy0wOS9QcmVjaXNpb24tWC1SYXktQW5kLUZheGl0cm9uLUJpb3B0aWNzLUNvbWJpbmUtQnVzaW5lc3MtQXNzZXRzLzQzNjA5?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.6,0.4,0.6124
ITM enters North American partnerships to establish stable n.c.a. ...,2018-07-16 00:00:00,https://news.google.com/./articles/CBMiJ2h0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9zdG9yeS80MzY3OdIBAA?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.638,0.362,0.5267
GE Healthcare initiates new Phase III trial of Flurpiridaz to detect CAD,2018-08-02 00:00:00,https://news.google.com/./articles/CBMibmh0dHBzOi8vd3d3Lm1lZGljYWxkZXZpY2UtbmV0d29yay5jb20vbmV3cy9nZS1oZWFsdGhjYXJlLWluaXRpYXRlcy1uZXctcGhhc2UtaWlpLXRyaWFsLWZsdXJwaXJpZGF6LWRldGVjdC1jYWQv0gEA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Progenics Pharmaceuticals (Part II): Explicating The Ramifications ...,2018-08-12 00:00:00,https://news.google.com/./articles/CBMid2h0dHBzOi8vc2Vla2luZ2FscGhhLmNvbS9hcnRpY2xlLzQxOTgzNzItcHJvZ2VuaWNzLXBoYXJtYWNldXRpY2Fscy1wYXJ0LWlpLWV4cGxpY2F0aW5nLXJhbWlmaWNhdGlvbnMtb2YtYXplZHJhLWFwcHJvdmFs0gEA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
Earlens closes $87m offering,2018-10-22 00:00:00,https://news.google.com/./articles/CBMiN2h0dHBzOi8vd3d3Lm1hc3NkZXZpY2UuY29tL2VhcmxlbnMtY2xvc2VzLTg3bS1vZmZlcmluZy_SAQA?hl=en-US&gl=US&ceid=US%3Aen,0.0,1.0,0.0,0.0
United Imaging Healthcare makes US debut at RSNA,2018-11-29 00:00:00,https://news.google.com/./articles/CBMiJ2h0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9zdG9yeS80NTQ2NNIBYWh0dHBzOi8vd3d3LmRvdG1lZC5jb20vbmV3cy9hbXAvMjAxOC0xMS0yOS9Vbml0ZWQtSW1hZ2luZy1IZWFsdGhjYXJlLU1ha2VzLVVzLURlYnV0LUF0LVJzbmEvNDU0NjQ?hl=en-US&gl=US&ceid=US%3Aen,0.0,0.521,0.479,0.6808
